Video File,Time (seconds),Time spent in Behavior (seconds),Location,Gradient Index Score,Behavior,Classification,What insect,Bee ID ,Frame Index,Comments
04302022_230_C8_1,234.501,4.905,COLA,26.266,head frontal PER,Exurban,Colletes,367,7029,
04302022_230_C8_1,239.406,,COLA,26.266,head frontal PER,Exurban,Colletes,367,7176,
04302022_230_C8_1,232.065,9.443,COLA,26.266,land,Exurban,Colletes,367,6956,
04302022_230_C8_1,241.508,,COLA,26.266,leave,Exurban,Colletes,367,7239,
04292022_118_C3_1,1886.384,1.302,Carondelet,54.085,anther contact,Urban,Halictus,348,56536,
04292022_118_C3_1,1887.686,,Carondelet,54.085,anther contact,Urban,Halictus,348,56575,
04292022_118_C3_1,1928.059,7.441,Carondelet,54.085,anther contact,Urban,Halictus,348,57785,
04292022_118_C3_1,1935.5,,Carondelet,54.085,anther contact,Urban,Halictus,348,58008,
04292022_118_C3_1,1926.591,1.468,Carondelet,54.085,head frontal PER,Urban,Halictus,348,57741,
04292022_118_C3_1,1928.059,,Carondelet,54.085,head frontal PER,Urban,Halictus,348,57785,
04292022_118_C3_1,1884.916,52.253,Carondelet,54.085,land,Urban,Halictus,348,56492,
04292022_118_C3_1,1937.169,,Carondelet,54.085,leave,Urban,Halictus,348,58058,
04292022_118_C3_1,1887.686,7.474,Carondelet,54.085,scraping,Urban,Halictus,348,56575,
04292022_118_C3_1,1895.16,,Carondelet,54.085,scraping,Urban,Halictus,348,56799,
04292022_118_C3_1,1897.963,25.725,Carondelet,54.085,scraping,Urban,Halictus,348,56883,
04292022_118_C3_1,1923.688,,Carondelet,54.085,scraping,Urban,Halictus,348,57654,
04292022_118_C3_1,1895.16,2.803,Carondelet,54.085,unclear,Urban,Halictus,348,56799,
04292022_118_C3_1,1897.963,,Carondelet,54.085,unclear,Urban,Halictus,348,56883,
04292022_118_C3_1,1923.688,2.903,Carondelet,54.085,unclear,Urban,Halictus,348,57654,
04292022_118_C3_1,1926.591,,Carondelet,54.085,unclear,Urban,Halictus,348,57741,
04292022_118_C3_1,3775.438,0.968,Carondelet,54.085,anther contact,Urban,Halictus,350,113150,
04292022_118_C3_1,3776.406,,Carondelet,54.085,anther contact,Urban,Halictus,350,113179,
04292022_118_C3_1,3811.908,0.734,Carondelet,54.085,anther contact,Urban,Halictus,350,114243,
04292022_118_C3_1,3812.642,,Carondelet,54.085,anther contact,Urban,Halictus,350,114265,
04292022_118_C3_1,3774.271,42.642,Carondelet,54.085,land,Urban,Halictus,350,113115,
04292022_118_C3_1,3816.913,,Carondelet,54.085,leave,Urban,Halictus,350,114393,
04292022_118_C3_1,3782.345,2.369,Carondelet,54.085,pollinator combo,Urban,Halictus,350,113357,
04292022_118_C3_1,3784.714,,Carondelet,54.085,pollinator combo,Urban,Halictus,350,113428,
04292022_118_C3_1,3784.714,25.492,Carondelet,54.085,scraping,Urban,Halictus,350,113428,
04292022_118_C3_1,3810.206,,Carondelet,54.085,scraping,Urban,Halictus,350,114192,
04292022_118_C3_1,3814.344,1.768,Carondelet,54.085,scraping,Urban,Halictus,350,114316,
04292022_118_C3_1,3816.112,,Carondelet,54.085,scraping,Urban,Halictus,350,114369,
04292022_118_C3_1,3776.406,5.939,Carondelet,54.085,unclear,Urban,Halictus,350,113179,
04292022_118_C3_1,3782.345,,Carondelet,54.085,unclear,Urban,Halictus,350,113357,
04292022_118_C3_1,3812.642,1.702,Carondelet,54.085,unclear,Urban,Halictus,350,114265,
04292022_118_C3_1,3814.344,,Carondelet,54.085,unclear,Urban,Halictus,350,114316,
04292022_118_C3_1,3816.112,0.768,Carondelet,54.085,unclear,Urban,Halictus,350,114369,
04292022_118_C3_1,3816.88,,Carondelet,54.085,unclear,Urban,Halictus,350,114392,
04212022_145_C9_1,986.519,1.501,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29567,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,988.02,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29612,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,988.221,0.333,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29618,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,988.554,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29628,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,989.555,0.768,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29658,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,990.323,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29681,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,992.792,1.501,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29755,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,994.293,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29800,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,994.694,0.367,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29812,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,995.061,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29823,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,995.928,0.768,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29849,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,996.696,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29872,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,998.965,2.602,HLS,29.329,anther contact,Suburban,Lassioglossum,199,29940,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1001.567,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30018,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1002.435,0.5,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30044,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1002.935,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30059,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1003.302,5.839,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30070,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1009.141,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30245,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1018.885,1.034,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30537,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1019.919,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30568,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1028.995,1.301,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30840,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1030.296,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30879,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1030.796,9.61,HLS,29.329,anther contact,Suburban,Lassioglossum,199,30894,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1040.406,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,31182,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1042.742,8.175,HLS,29.329,anther contact,Suburban,Lassioglossum,199,31252,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1050.917,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,31497,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1052.418,2.97,HLS,29.329,anther contact,Suburban,Lassioglossum,199,31542,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1055.388,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,31631,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1056.822,1.902,HLS,29.329,anther contact,Suburban,Lassioglossum,199,31674,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1058.724,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,31731,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1063.029,6.239,HLS,29.329,anther contact,Suburban,Lassioglossum,199,31860,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1069.268,,HLS,29.329,anther contact,Suburban,Lassioglossum,199,32047,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1055.388,0.8,HLS,29.329,body side PER,Suburban,Lassioglossum,199,31631,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1056.188,,HLS,29.329,body side PER,Suburban,Lassioglossum,199,31655,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,982.815,89.49,HLS,29.329,land,Suburban,Lassioglossum,199,29456,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1072.305,,HLS,29.329,leave,Suburban,Lassioglossum,199,32138,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1042.308,0.434,HLS,29.329,pollinator combo,Suburban,Lassioglossum,199,31239,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1042.742,,HLS,29.329,pollinator combo,Suburban,Lassioglossum,199,31252,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1060.626,0.467,HLS,29.329,pollinator combo,Suburban,Lassioglossum,199,31788,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1061.093,,HLS,29.329,pollinator combo,Suburban,Lassioglossum,199,31802,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,995.061,0.867,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,29823,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,995.928,,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,29849,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1030.296,0.5,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,30879,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1030.796,,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,30894,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1040.406,1.902,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,31182,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1042.308,,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,31239,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1058.724,1.902,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,31731,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1060.626,,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,31788,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1061.093,1.202,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,31802,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1062.295,,HLS,29.329,rubbing face,Suburban,Lassioglossum,199,31838,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,988.554,1.001,HLS,29.329,scraping,Suburban,Lassioglossum,199,29628,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,989.555,,HLS,29.329,scraping,Suburban,Lassioglossum,199,29658,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,990.323,2.469,HLS,29.329,scraping,Suburban,Lassioglossum,199,29681,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,992.792,,HLS,29.329,scraping,Suburban,Lassioglossum,199,29755,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,996.696,2.269,HLS,29.329,scraping,Suburban,Lassioglossum,199,29872,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,998.965,,HLS,29.329,scraping,Suburban,Lassioglossum,199,29940,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1001.567,0.868,HLS,29.329,scraping,Suburban,Lassioglossum,199,30018,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1002.435,,HLS,29.329,scraping,Suburban,Lassioglossum,199,30044,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1002.935,0.367,HLS,29.329,scraping,Suburban,Lassioglossum,199,30059,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1003.302,,HLS,29.329,scraping,Suburban,Lassioglossum,199,30070,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1009.141,9.744,HLS,29.329,scraping,Suburban,Lassioglossum,199,30245,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1018.885,,HLS,29.329,scraping,Suburban,Lassioglossum,199,30537,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1019.919,9.076,HLS,29.329,scraping,Suburban,Lassioglossum,199,30568,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1028.995,,HLS,29.329,scraping,Suburban,Lassioglossum,199,30840,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1050.917,1.501,HLS,29.329,scraping,Suburban,Lassioglossum,199,31497,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1052.418,,HLS,29.329,scraping,Suburban,Lassioglossum,199,31542,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1062.295,0.734,HLS,29.329,stay,Suburban,Lassioglossum,199,31838,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1063.029,,HLS,29.329,stay,Suburban,Lassioglossum,199,31860,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,988.02,0.201,HLS,29.329,tapping,Suburban,Lassioglossum,199,29612,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,988.221,,HLS,29.329,tapping,Suburban,Lassioglossum,199,29618,"every time used ""rubbing face"" it was grabbing on with mandibles"
04212022_145_C9_1,1144.143,0.667,HLS,29.329,anther contact,Suburban,Lassioglossum,200,34291,
04212022_145_C9_1,1144.81,,HLS,29.329,anther contact,Suburban,Lassioglossum,200,34311,
04212022_145_C9_1,1138.07,6.74,HLS,29.329,land,Suburban,Lassioglossum,200,34109,
04212022_145_C9_1,1144.81,,HLS,29.329,leave,Suburban,Lassioglossum,200,34311,
04222022_232_C10_1,706.573,2.869,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21177,
04222022_232_C10_1,709.442,,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21263,
04222022_232_C10_1,709.609,1.435,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21268,
04222022_232_C10_1,711.044,,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21311,
04222022_232_C10_1,711.544,0.401,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21326,
04222022_232_C10_1,711.945,,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21338,
04222022_232_C10_1,712.345,0.434,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21350,
04222022_232_C10_1,712.779,,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21363,
04222022_232_C10_1,713.947,1.101,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21398,
04222022_232_C10_1,715.048,,COLA,26.266,body side PER,Exurban,Lassioglossum,215,21431,
04222022_232_C10_1,705.305,13.28,COLA,26.266,land,Exurban,Lassioglossum,215,21139,
04222022_232_C10_1,718.585,,COLA,26.266,leave,Exurban,Lassioglossum,215,21537,
04222022_232_C10_1,715.515,2.969,COLA,26.266,unclear,Exurban,Lassioglossum,215,21445,
04222022_232_C10_1,718.484,,COLA,26.266,unclear,Exurban,Lassioglossum,215,21534,
04232022_17_C1_1,5907.668,17.751,SLU,65.183,anther contact,Urban,Lassioglossum,226,177053,bee is so small and video is shaky its hard  to see what behaviors are being exhibited
04232022_17_C1_1,5925.419,,SLU,65.183,anther contact,Urban,Lassioglossum,226,177585,bee is so small and video is shaky its hard  to see what behaviors are being exhibited
04232022_17_C1_1,5926.32,4.738,SLU,65.183,anther contact,Urban,Lassioglossum,226,177612,bee is so small and video is shaky its hard  to see what behaviors are being exhibited
04232022_17_C1_1,5931.058,,SLU,65.183,anther contact,Urban,Lassioglossum,226,177754,bee is so small and video is shaky its hard  to see what behaviors are being exhibited
04232022_17_C1_1,5906.033,27.695,SLU,65.183,land,Urban,Lassioglossum,226,177004,bee is so small and video is shaky its hard  to see what behaviors are being exhibited
04232022_17_C1_1,5933.728,,SLU,65.183,leave,Urban,Lassioglossum,226,177834,bee is so small and video is shaky its hard  to see what behaviors are being exhibited
04232022_17_C1_1,5925.419,0.901,SLU,65.183,rubbing body,Urban,Lassioglossum,226,177585,bee is so small and video is shaky its hard  to see what behaviors are being exhibited
04232022_17_C1_1,5926.32,,SLU,65.183,rubbing body,Urban,Lassioglossum,226,177612,bee is so small and video is shaky its hard  to see what behaviors are being exhibited
04232022_17_C1_1,5946.908,1.668,SLU,65.183,anther contact,Urban,Lassioglossum,227,178229,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5948.576,,SLU,65.183,anther contact,Urban,Lassioglossum,227,178279,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5950.311,1.802,SLU,65.183,anther contact,Urban,Lassioglossum,227,178331,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5952.113,,SLU,65.183,anther contact,Urban,Lassioglossum,227,178385,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5954.949,22.656,SLU,65.183,anther contact,Urban,Lassioglossum,227,178470,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5977.605,,SLU,65.183,anther contact,Urban,Lassioglossum,227,179149,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5979.407,2.869,SLU,65.183,anther contact,Urban,Lassioglossum,227,179203,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5982.276,,SLU,65.183,anther contact,Urban,Lassioglossum,227,179289,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5939.534,42.742,SLU,65.183,land,Urban,Lassioglossum,227,178008,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5982.276,,SLU,65.183,leave,Urban,Lassioglossum,227,179289,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5943.404,3.504,SLU,65.183,unclear,Urban,Lassioglossum,227,178124,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04232022_17_C1_1,5946.908,,SLU,65.183,unclear,Urban,Lassioglossum,227,178229,bee is too small and far away to see what behaviors are being exhibited.. can tell that its on anthers but not sure what specific behavior
04272022_89_C9_2,4166.529,3.036,Virginia,64.959,anther contact,Urban,Lassioglossum,270,124871,
04272022_89_C9_2,4169.565,,Virginia,64.959,anther contact,Urban,Lassioglossum,270,124962,
04272022_89_C9_2,4164.66,1.335,Virginia,64.959,body side PER,Urban,Lassioglossum,270,124815,
